trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id,dropoff_location_id,fare_amount,tip_amount,total_amount,payment_type
1787,1,2025-06-04 23:17:00,2025-06-04 23:35:00,1,5.43,15,4,17.54,3.51,21.35,1
1788,2,2025-06-08 08:56:00,2025-06-08 09:03:00,3,1.04,8,11,5.5,0.0,5.8,1
1789,1,2025-06-22 17:58:00,2025-06-22 18:04:00,1,6.22,9,1,20.53,0.0,20.83,1
1790,1,2025-06-14 16:03:00,2025-06-14 16:13:00,3,2.64,1,6,10.67,1.6,12.57,4
1791,1,2025-06-01 13:17:00,2025-06-01 13:26:00,1,1.57,15,13,6.95,0.7,7.95,1
1792,1,2025-06-22 20:42:00,2025-06-22 21:35:00,1,2.95,8,8,9.75,1.46,11.51,1
1793,1,2025-06-18 15:38:00,2025-06-18 16:15:00,1,1.45,11,3,7.09,0.0,7.39,2
1794,2,2025-06-24 08:45:00,2025-06-24 08:51:00,4,1.25,11,13,6.1,0.0,6.4,1
1795,1,2025-06-11 06:08:00,2025-06-11 07:02:00,1,3.14,13,7,11.04,1.1,12.44,3
1796,1,2025-06-18 00:09:00,2025-06-18 00:36:00,2,3.93,12,15,13.27,0.0,13.57,2
1797,2,2025-06-24 04:33:00,2025-06-24 05:01:00,1,1.06,9,5,5.03,1.01,6.34,2
1798,1,2025-06-28 07:09:00,2025-06-28 07:12:00,4,0.4,2,12,3.58,0.72,4.6,1
1799,2,2025-06-17 19:36:00,2025-06-17 19:55:00,1,1.36,5,14,6.81,0.68,7.79,4
1800,1,2025-06-22 09:16:00,2025-06-22 09:50:00,2,4.66,12,9,15.48,3.1,18.88,1
1801,2,2025-06-05 03:22:00,2025-06-05 04:08:00,1,1.28,5,11,6.11,0.0,6.41,4
1802,2,2025-06-14 03:36:00,2025-06-14 04:16:00,1,3.32,15,15,11.85,1.19,13.34,2
1803,2,2025-06-09 16:54:00,2025-06-09 17:18:00,4,4.55,5,5,14.34,2.15,16.79,3
1804,2,2025-06-09 13:43:00,2025-06-09 14:34:00,1,2.96,13,13,11.19,0.0,11.49,3
1805,1,2025-06-17 10:50:00,2025-06-17 11:37:00,4,1.42,9,3,6.98,1.4,8.68,3
1806,2,2025-06-14 06:21:00,2025-06-14 07:03:00,1,2.71,13,11,9.27,1.85,11.42,3
1807,2,2025-06-23 14:48:00,2025-06-23 15:13:00,1,3.27,8,9,10.76,2.15,13.21,1
1808,2,2025-06-28 13:53:00,2025-06-28 13:59:00,1,5.62,14,9,16.57,2.49,19.36,1
1809,2,2025-06-09 14:21:00,2025-06-09 15:14:00,3,7.61,10,14,23.39,4.68,28.37,2
1810,1,2025-06-20 03:17:00,2025-06-20 03:31:00,2,1.26,11,8,5.67,0.85,6.82,2
1811,1,2025-06-18 14:34:00,2025-06-18 14:56:00,1,4.17,1,14,13.48,0.0,13.78,1
1812,2,2025-06-25 23:05:00,2025-06-25 23:41:00,1,4.11,15,12,12.87,0.0,13.17,1
1813,1,2025-06-26 18:50:00,2025-06-26 18:55:00,1,5.1,5,7,17.54,1.75,19.59,1
1814,2,2025-06-29 03:21:00,2025-06-29 04:01:00,1,3.32,15,9,12.08,1.21,13.59,1
1815,1,2025-06-02 01:04:00,2025-06-02 01:41:00,1,0.2,4,9,3.0,0.45,3.75,1
1816,1,2025-06-26 23:56:00,2025-06-27 00:45:00,1,1.4,13,8,6.61,0.66,7.57,1
1817,1,2025-06-19 11:53:00,2025-06-19 12:09:00,1,3.34,5,2,13.42,0.0,13.72,3
1818,2,2025-06-15 00:57:00,2025-06-15 01:26:00,1,6.08,14,7,20.11,4.02,24.43,1
1819,2,2025-06-05 13:37:00,2025-06-05 13:44:00,1,1.29,14,10,5.57,0.84,6.71,2
1820,2,2025-06-13 08:47:00,2025-06-13 09:02:00,1,4.44,7,13,16.97,2.55,19.82,1
1821,1,2025-06-23 17:04:00,2025-06-23 17:38:00,3,0.2,3,12,3.09,0.31,3.7,4
1822,2,2025-06-18 04:30:00,2025-06-18 04:42:00,2,0.54,4,6,4.2,0.0,4.5,1
1823,1,2025-06-12 07:43:00,2025-06-12 08:30:00,4,2.82,1,11,10.74,1.61,12.65,3
1824,2,2025-06-03 22:39:00,2025-06-03 23:09:00,1,4.67,7,10,16.77,0.0,17.07,2
1825,1,2025-06-01 22:23:00,2025-06-01 22:56:00,1,1.1,5,6,5.48,0.82,6.6,1
1826,1,2025-06-12 19:50:00,2025-06-12 20:22:00,1,4.09,14,10,12.27,0.0,12.57,2
1827,1,2025-06-17 14:12:00,2025-06-17 14:17:00,1,3.26,10,12,13.25,0.0,13.55,1
1828,2,2025-06-24 21:43:00,2025-06-24 22:01:00,1,2.29,3,14,8.78,0.88,9.96,4
1829,1,2025-06-09 11:11:00,2025-06-09 11:27:00,1,2.13,10,1,7.36,0.0,7.66,2
1830,1,2025-06-22 09:38:00,2025-06-22 10:07:00,3,3.88,1,13,15.2,0.0,15.5,3
1831,2,2025-06-04 12:09:00,2025-06-04 12:15:00,3,3.44,2,13,13.3,2.66,16.26,4
1832,1,2025-06-17 18:58:00,2025-06-17 19:46:00,1,1.55,15,3,6.24,1.25,7.79,1
1833,1,2025-06-08 19:38:00,2025-06-08 20:29:00,1,2.66,7,3,9.95,0.0,10.25,2
1834,2,2025-06-08 02:17:00,2025-06-08 02:27:00,2,7.01,14,6,19.96,3.99,24.25,1
1835,1,2025-06-21 16:55:00,2025-06-21 17:08:00,2,2.38,13,1,8.2,1.64,10.14,1
1836,2,2025-06-01 00:37:00,2025-06-01 00:57:00,3,0.2,11,13,3.05,0.46,3.81,2
1837,2,2025-06-19 09:09:00,2025-06-19 09:44:00,1,0.23,10,12,3.15,0.63,4.08,2
1838,1,2025-06-19 13:17:00,2025-06-19 13:29:00,1,3.83,3,13,13.24,1.99,15.53,1
1839,2,2025-06-28 07:08:00,2025-06-28 07:33:00,1,3.77,7,5,14.88,2.23,17.41,1
1840,1,2025-06-23 04:10:00,2025-06-23 04:24:00,2,2.33,7,13,9.72,0.0,10.02,4
1841,1,2025-06-27 20:54:00,2025-06-27 21:46:00,1,3.26,4,3,12.78,1.92,15.0,2
1842,1,2025-06-12 12:15:00,2025-06-12 12:48:00,2,2.05,6,15,7.99,1.2,9.49,1
1843,1,2025-06-19 22:09:00,2025-06-19 22:14:00,1,3.23,5,6,12.09,0.0,12.39,2
1844,2,2025-06-18 14:13:00,2025-06-18 14:56:00,3,4.38,10,5,16.72,0.0,17.02,2
1845,2,2025-06-22 17:07:00,2025-06-22 17:11:00,3,7.07,6,4,22.12,2.21,24.63,1
1846,1,2025-06-01 12:04:00,2025-06-01 12:12:00,3,1.49,5,1,6.04,1.21,7.55,1
1847,2,2025-06-29 16:51:00,2025-06-29 17:26:00,1,1.62,8,6,6.71,1.34,8.35,1
1848,2,2025-06-03 07:36:00,2025-06-03 08:29:00,2,4.86,15,8,16.21,0.0,16.51,4
1849,2,2025-06-24 09:23:00,2025-06-24 09:27:00,1,1.87,2,3,8.29,1.66,10.25,3
1850,1,2025-06-21 00:26:00,2025-06-21 01:14:00,1,0.91,3,3,5.29,0.53,6.12,2
1851,1,2025-06-18 11:18:00,2025-06-18 11:37:00,2,2.72,4,7,9.47,0.0,9.77,4
1852,1,2025-06-07 21:38:00,2025-06-07 22:07:00,1,3.58,15,4,12.73,1.27,14.3,1
1853,2,2025-06-02 16:55:00,2025-06-02 17:13:00,1,2.67,15,11,9.08,0.0,9.38,1
1854,2,2025-06-21 22:00:00,2025-06-21 22:53:00,1,0.2,12,6,3.16,0.63,4.09,2
1855,2,2025-06-26 10:06:00,2025-06-26 10:43:00,3,6.16,9,3,18.5,1.85,20.65,4
1856,2,2025-06-12 03:55:00,2025-06-12 04:11:00,3,0.73,8,5,4.82,0.72,5.84,1
1857,1,2025-06-23 16:54:00,2025-06-23 17:42:00,3,3.88,2,14,13.79,1.38,15.47,1
1858,2,2025-06-10 23:09:00,2025-06-10 23:26:00,2,3.16,15,2,11.21,0.0,11.51,3
1859,1,2025-06-19 04:44:00,2025-06-19 05:12:00,1,1.58,8,15,6.44,1.29,8.03,1
1860,1,2025-06-20 19:49:00,2025-06-20 20:16:00,1,2.48,7,8,10.38,0.0,10.68,1
1861,2,2025-06-06 09:08:00,2025-06-06 09:29:00,2,3.59,10,4,12.52,1.88,14.7,4
1862,2,2025-06-11 16:48:00,2025-06-11 17:08:00,3,7.5,6,3,21.19,0.0,21.49,2
1863,1,2025-06-04 18:31:00,2025-06-04 18:39:00,4,6.46,7,8,16.78,3.36,20.44,3
1864,2,2025-06-07 21:54:00,2025-06-07 21:59:00,1,5.05,1,3,13.62,0.0,13.92,3
1865,1,2025-06-17 06:12:00,2025-06-17 06:56:00,1,2.66,2,1,11.2,1.12,12.62,2
1866,2,2025-06-01 00:13:00,2025-06-01 01:07:00,1,2.94,15,7,12.22,0.0,12.52,1
1867,2,2025-06-28 00:07:00,2025-06-28 00:27:00,3,1.28,3,2,6.59,0.66,7.55,4
1868,1,2025-06-12 19:58:00,2025-06-12 20:10:00,4,1.5,2,8,6.96,1.39,8.65,1
1869,2,2025-06-02 10:59:00,2025-06-02 11:26:00,1,5.06,6,9,17.85,2.68,20.83,3
1870,2,2025-06-19 06:06:00,2025-06-19 06:34:00,4,0.71,13,14,4.75,0.0,5.05,1
1871,1,2025-06-10 13:58:00,2025-06-10 14:15:00,1,0.2,10,15,3.0,0.0,3.3,1
1872,2,2025-06-21 10:20:00,2025-06-21 10:30:00,4,3.99,5,13,11.99,0.0,12.29,1
1873,2,2025-06-27 08:43:00,2025-06-27 09:00:00,4,2.76,12,10,8.98,1.8,11.08,1
1874,2,2025-06-22 12:53:00,2025-06-22 13:36:00,1,1.0,7,4,4.74,0.0,5.04,1
1875,2,2025-06-02 10:16:00,2025-06-02 11:11:00,4,4.17,8,11,12.61,1.89,14.8,4
1876,2,2025-06-15 17:26:00,2025-06-15 17:56:00,4,1.92,12,12,7.03,0.7,8.03,1
1877,2,2025-06-26 18:50:00,2025-06-26 19:36:00,1,4.91,7,2,14.27,1.43,16.0,1
1878,1,2025-06-02 21:54:00,2025-06-02 22:04:00,4,7.08,8,5,20.12,4.02,24.44,1
1879,1,2025-06-20 00:25:00,2025-06-20 00:29:00,1,3.59,6,6,13.46,2.69,16.45,2
1880,2,2025-06-23 19:18:00,2025-06-23 19:32:00,3,0.26,11,11,3.14,0.31,3.75,2
1881,2,2025-06-25 01:31:00,2025-06-25 02:10:00,3,1.0,8,12,5.22,0.0,5.52,4
1882,1,2025-06-21 18:33:00,2025-06-21 18:37:00,2,1.32,7,10,5.85,0.0,6.15,4
1883,1,2025-06-19 23:44:00,2025-06-20 00:15:00,2,5.67,14,10,16.55,1.66,18.51,1
1884,2,2025-06-14 15:59:00,2025-06-14 16:42:00,2,1.72,11,15,8.04,0.0,8.34,1
1885,2,2025-06-01 04:40:00,2025-06-01 05:15:00,1,3.39,7,1,13.3,0.0,13.6,1
1886,2,2025-06-13 10:52:00,2025-06-13 11:28:00,3,4.67,7,1,17.34,3.47,21.11,3
1887,1,2025-06-03 07:55:00,2025-06-03 08:28:00,2,4.65,13,2,16.42,1.64,18.36,2
1888,2,2025-06-15 22:54:00,2025-06-15 23:07:00,1,3.1,1,11,11.35,0.0,11.65,1
1889,2,2025-06-30 10:31:00,2025-06-30 10:48:00,4,3.61,3,11,11.0,1.1,12.4,1
1890,2,2025-06-19 21:55:00,2025-06-19 22:07:00,1,3.06,12,3,12.56,0.0,12.86,4
1891,1,2025-06-14 03:25:00,2025-06-14 03:46:00,1,6.42,3,14,21.55,0.0,21.85,1
1892,2,2025-06-04 00:04:00,2025-06-04 00:55:00,1,3.16,3,2,12.37,1.24,13.91,1
1893,2,2025-06-23 18:38:00,2025-06-23 19:29:00,1,4.52,11,10,15.21,2.28,17.79,1
1894,1,2025-06-05 04:31:00,2025-06-05 04:55:00,3,0.97,9,5,4.84,0.0,5.14,4
1895,2,2025-06-04 22:23:00,2025-06-04 22:29:00,1,4.21,4,8,14.4,2.88,17.58,1
1896,2,2025-06-18 17:11:00,2025-06-18 18:03:00,1,4.84,13,9,17.54,0.0,17.84,1
1897,2,2025-06-09 15:41:00,2025-06-09 16:22:00,3,0.85,12,4,5.13,0.0,5.43,4
1898,1,2025-06-21 20:05:00,2025-06-21 20:31:00,1,0.45,4,15,3.66,0.37,4.33,2
1899,2,2025-06-09 13:26:00,2025-06-09 13:28:00,4,2.85,11,6,11.04,1.1,12.44,4
1900,1,2025-06-01 08:07:00,2025-06-01 08:29:00,3,3.03,3,14,12.3,0.0,12.6,2
1901,2,2025-06-26 13:12:00,2025-06-26 14:03:00,1,4.04,12,13,13.78,2.76,16.84,2
1902,2,2025-06-02 11:28:00,2025-06-02 12:20:00,1,3.96,4,5,15.18,1.52,17.0,1
1903,1,2025-06-05 20:24:00,2025-06-05 20:29:00,1,6.08,14,7,23.16,2.32,25.78,1
1904,2,2025-06-19 18:02:00,2025-06-19 18:08:00,4,2.04,2,8,9.38,0.94,10.62,1
1905,1,2025-06-19 12:24:00,2025-06-19 12:27:00,1,4.9,14,3,14.37,0.0,14.67,1
1906,1,2025-06-05 07:56:00,2025-06-05 08:14:00,3,3.48,15,2,13.36,1.34,15.0,1
1907,1,2025-06-27 11:56:00,2025-06-27 12:49:00,4,3.79,13,9,12.25,2.45,15.0,2
1908,1,2025-06-27 06:37:00,2025-06-27 07:23:00,2,3.52,11,5,12.55,2.51,15.36,4
1909,1,2025-06-02 20:29:00,2025-06-02 20:50:00,1,5.11,12,1,17.78,1.78,19.86,1
1910,2,2025-06-27 18:35:00,2025-06-27 18:37:00,2,2.13,1,8,7.46,1.12,8.88,2
1911,1,2025-06-05 20:45:00,2025-06-05 21:03:00,1,5.9,2,6,21.82,0.0,22.12,3
1912,1,2025-06-26 21:30:00,2025-06-26 22:16:00,1,7.38,8,4,26.41,0.0,26.71,3
1913,1,2025-06-24 04:42:00,2025-06-24 04:59:00,2,3.42,10,13,12.17,1.22,13.69,2
1914,1,2025-06-11 19:51:00,2025-06-11 19:56:00,3,3.19,11,7,11.16,2.23,13.69,1
1915,1,2025-06-16 16:01:00,2025-06-16 16:11:00,4,0.88,5,4,5.4,0.54,6.24,2
1916,1,2025-06-12 14:31:00,2025-06-12 15:14:00,4,4.78,2,7,16.49,0.0,16.79,1
1917,1,2025-06-06 20:01:00,2025-06-06 20:39:00,1,4.4,3,12,12.81,0.0,13.11,1
1918,2,2025-06-03 02:51:00,2025-06-03 03:39:00,1,5.95,3,4,16.11,2.42,18.83,2
1919,1,2025-06-01 03:04:00,2025-06-01 03:47:00,2,3.45,2,6,12.97,1.95,15.22,1
1920,2,2025-06-07 16:32:00,2025-06-07 17:20:00,2,4.19,14,6,14.98,0.0,15.28,2
1921,2,2025-06-24 14:44:00,2025-06-24 15:29:00,1,2.71,4,7,11.25,0.0,11.55,4
1922,2,2025-06-12 01:10:00,2025-06-12 01:43:00,1,6.26,7,1,19.94,1.99,22.23,2
1923,1,2025-06-22 02:21:00,2025-06-22 02:33:00,2,7.28,9,5,19.04,2.86,22.2,1
1924,1,2025-06-14 01:42:00,2025-06-14 01:53:00,2,4.86,7,13,14.85,0.0,15.15,4
1925,2,2025-06-25 02:27:00,2025-06-25 02:33:00,2,1.54,4,12,7.08,1.06,8.44,2
1926,1,2025-06-13 06:31:00,2025-06-13 06:43:00,1,2.2,15,3,8.61,1.29,10.2,3
1927,2,2025-06-23 02:44:00,2025-06-23 03:10:00,3,4.19,2,5,14.28,0.0,14.58,1
1928,2,2025-06-05 11:57:00,2025-06-05 12:16:00,1,8.22,13,5,29.09,5.82,35.21,1
1929,1,2025-06-26 19:29:00,2025-06-26 19:37:00,4,3.29,14,10,12.93,2.59,15.82,2
1930,2,2025-06-25 01:04:00,2025-06-25 01:06:00,3,4.91,6,13,14.18,0.0,14.48,1
1931,2,2025-06-01 01:35:00,2025-06-01 02:07:00,3,3.55,5,12,11.62,1.74,13.66,1
1932,2,2025-06-29 14:52:00,2025-06-29 15:19:00,1,4.14,10,10,14.94,2.99,18.23,2
1933,1,2025-06-22 11:23:00,2025-06-22 12:04:00,3,3.72,6,8,10.89,1.09,12.28,1
1934,1,2025-06-23 10:39:00,2025-06-23 10:55:00,1,4.69,1,12,15.24,3.05,18.59,2
1935,1,2025-06-07 05:38:00,2025-06-07 05:54:00,4,2.67,12,2,9.87,1.97,12.14,2
1936,1,2025-06-21 01:59:00,2025-06-21 02:46:00,1,3.53,4,6,10.84,0.0,11.14,1
1937,1,2025-06-01 12:46:00,2025-06-01 13:25:00,1,0.2,15,4,3.09,0.46,3.85,1
1938,1,2025-06-28 20:13:00,2025-06-28 20:22:00,1,6.7,13,10,17.99,1.8,20.09,2
1939,2,2025-06-13 14:38:00,2025-06-13 15:14:00,1,4.96,14,4,17.75,2.66,20.71,1
1940,2,2025-06-05 00:53:00,2025-06-05 01:27:00,4,6.26,5,1,20.65,4.13,25.08,1
1941,1,2025-06-17 05:49:00,2025-06-17 06:39:00,4,0.2,11,10,3.0,0.0,3.3,1
1942,1,2025-06-09 18:18:00,2025-06-09 18:31:00,1,4.16,12,1,15.76,0.0,16.06,4
1943,1,2025-06-10 12:21:00,2025-06-10 12:35:00,1,4.77,10,3,16.78,0.0,17.08,3
1944,2,2025-06-10 07:00:00,2025-06-10 07:25:00,1,4.93,14,11,17.06,1.71,19.07,3
1945,1,2025-06-03 21:06:00,2025-06-03 22:01:00,4,5.14,1,9,13.86,1.39,15.55,4
1946,1,2025-06-20 03:08:00,2025-06-20 03:16:00,2,1.82,4,2,6.69,0.0,6.99,1
1947,2,2025-06-20 18:43:00,2025-06-20 18:59:00,2,2.81,15,11,11.09,2.22,13.61,1
1948,1,2025-06-28 01:06:00,2025-06-28 01:42:00,3,2.0,8,7,8.49,0.0,8.79,4
1949,2,2025-06-21 06:08:00,2025-06-21 06:27:00,2,2.05,4,7,9.29,0.0,9.59,4
1950,1,2025-06-25 08:51:00,2025-06-25 09:22:00,1,5.83,2,13,21.81,4.36,26.47,1
1951,1,2025-06-25 06:46:00,2025-06-25 06:55:00,3,1.24,1,9,6.19,0.0,6.49,1
1952,1,2025-06-06 18:05:00,2025-06-06 18:22:00,1,2.42,14,10,10.46,2.09,12.85,2
1953,1,2025-06-26 03:14:00,2025-06-26 03:21:00,1,1.81,9,3,7.05,0.71,8.06,2
1954,1,2025-06-23 07:45:00,2025-06-23 08:40:00,3,5.41,12,11,15.73,0.0,16.03,1
1955,2,2025-06-29 10:29:00,2025-06-29 10:59:00,1,6.22,8,3,20.26,2.03,22.59,1
1956,1,2025-06-02 12:09:00,2025-06-02 12:59:00,4,4.66,13,11,12.82,0.0,13.12,1
1957,1,2025-06-04 19:21:00,2025-06-04 19:43:00,2,4.96,2,12,17.2,0.0,17.5,4
1958,1,2025-06-05 11:19:00,2025-06-05 11:49:00,4,6.18,11,6,21.91,4.38,26.59,3
1959,2,2025-06-28 12:40:00,2025-06-28 12:43:00,1,2.0,13,15,7.65,0.0,7.95,1
1960,2,2025-06-08 05:58:00,2025-06-08 06:05:00,1,0.2,10,11,3.07,0.0,3.37,2
1961,1,2025-06-24 18:24:00,2025-06-24 19:15:00,1,4.36,10,13,16.09,3.22,19.61,2
1962,1,2025-06-22 08:08:00,2025-06-22 08:12:00,1,3.8,1,1,13.17,1.98,15.45,3
1963,1,2025-06-12 21:23:00,2025-06-12 21:40:00,2,1.05,5,9,4.92,0.98,6.2,2
1964,1,2025-06-26 14:56:00,2025-06-26 15:05:00,1,5.27,13,5,15.59,0.0,15.89,1
1965,1,2025-06-03 05:31:00,2025-06-03 05:56:00,4,2.73,9,12,10.4,0.0,10.7,2
1966,2,2025-06-03 09:55:00,2025-06-03 10:23:00,3,4.39,10,14,13.25,1.99,15.54,1
1967,1,2025-06-01 18:33:00,2025-06-01 19:24:00,1,1.08,3,3,6.09,1.22,7.61,1
1968,1,2025-06-03 03:19:00,2025-06-03 03:28:00,3,1.1,14,9,6.06,0.61,6.97,2
1969,2,2025-06-01 05:25:00,2025-06-01 05:43:00,1,2.06,9,8,9.15,0.0,9.45,2
1970,1,2025-06-09 19:44:00,2025-06-09 20:10:00,2,2.05,9,11,8.78,0.0,9.08,1
1971,2,2025-06-12 00:34:00,2025-06-12 00:45:00,2,2.66,12,3,9.63,0.96,10.89,1
1972,1,2025-06-08 05:13:00,2025-06-08 05:16:00,1,2.17,13,12,7.91,1.19,9.4,3
1973,1,2025-06-25 01:04:00,2025-06-25 01:33:00,2,3.61,8,14,13.81,0.0,14.11,1
1974,1,2025-06-29 17:54:00,2025-06-29 18:20:00,1,4.96,13,5,14.34,1.43,16.07,2
1975,1,2025-06-11 10:12:00,2025-06-11 11:00:00,4,2.34,4,14,9.57,0.96,10.83,1
1976,1,2025-06-22 09:10:00,2025-06-22 09:36:00,1,1.49,14,5,6.33,0.63,7.26,3
1977,1,2025-06-05 23:01:00,2025-06-05 23:26:00,2,3.37,6,12,12.01,1.2,13.51,2
1978,1,2025-06-03 19:12:00,2025-06-03 19:57:00,1,6.44,5,11,21.99,0.0,22.29,1
1979,2,2025-06-10 07:31:00,2025-06-10 07:46:00,4,4.11,5,10,13.29,2.66,16.25,1
1980,1,2025-06-18 23:08:00,2025-06-18 23:56:00,1,6.66,13,2,18.93,0.0,19.23,3
1981,1,2025-06-28 07:12:00,2025-06-28 07:43:00,1,0.2,1,10,3.13,0.63,4.06,2
1982,2,2025-06-05 03:51:00,2025-06-05 04:33:00,4,2.65,4,3,10.49,1.57,12.36,1
1983,2,2025-06-11 06:32:00,2025-06-11 06:36:00,1,6.25,15,13,21.68,0.0,21.98,2
1984,1,2025-06-05 08:06:00,2025-06-05 08:37:00,1,0.42,13,9,3.91,0.59,4.8,1
1985,1,2025-06-10 11:57:00,2025-06-10 12:51:00,3,6.98,13,7,22.77,2.28,25.35,1
1986,2,2025-06-28 04:17:00,2025-06-28 04:52:00,2,3.84,12,7,15.21,0.0,15.51,3
1987,1,2025-06-23 15:14:00,2025-06-23 15:32:00,2,2.69,15,1,10.34,1.55,12.19,1
1988,1,2025-06-28 18:00:00,2025-06-28 18:52:00,1,0.2,2,5,3.02,0.0,3.32,4
1989,2,2025-06-24 22:29:00,2025-06-24 23:11:00,1,3.44,4,7,12.29,0.0,12.59,4
1990,1,2025-06-02 04:48:00,2025-06-02 05:27:00,1,1.49,4,3,6.03,0.9,7.23,2
1991,1,2025-06-28 09:30:00,2025-06-28 10:04:00,1,4.13,7,2,12.95,1.29,14.54,1
1992,2,2025-06-14 09:04:00,2025-06-14 09:14:00,4,4.45,12,1,15.07,2.26,17.63,1
1993,1,2025-06-16 08:37:00,2025-06-16 08:54:00,1,1.1,9,12,5.49,0.0,5.79,3
1994,1,2025-06-06 20:40:00,2025-06-06 21:09:00,3,3.3,1,4,12.85,0.0,13.15,1
1995,2,2025-06-17 10:39:00,2025-06-17 11:05:00,1,0.9,7,3,5.36,0.0,5.66,1
1996,2,2025-06-10 16:29:00,2025-06-10 16:37:00,1,4.92,5,15,18.95,0.0,19.25,1
1997,1,2025-06-20 13:26:00,2025-06-20 14:00:00,3,1.06,7,13,4.97,0.75,6.02,1
1998,2,2025-06-24 20:53:00,2025-06-24 21:48:00,3,2.5,2,4,8.79,0.0,9.09,1
1999,1,2025-06-25 00:30:00,2025-06-25 01:00:00,2,3.56,12,15,11.35,2.27,13.92,1
2000,1,2025-06-10 15:31:00,2025-06-10 15:47:00,1,1.31,12,2,6.4,1.28,7.98,3
